AC REG,PERIODE,AIRCRAFT TYPE,SERVICE TYPE,ROUNDTRIPROUTE,FLIGHT ROUTE
PKGFV,MAR,AC738,DOM,HLP-SUB-HLP,HLP-SUB
PKGFW,MAR,AC738,DOM,HLP-SUB-HLP,HLP-SUB
PKGMW,MAR,AC738,DOM,HLP-SUB-HLP,HLP-SUB
PKGFX,MAR,AC738,DOM,HLP-SUB-HLP,HLP-SUB
PKGUG,MAR,AC738,DOM,HLP-SUB-HLP,HLP-SUB
PKGUF,MAR,AC738,DOM,HLP-SUB-HLP,HLP-SUB
PKGFF,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFH,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFS,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGMD,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGNG,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFI,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGMI,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFG,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFQ,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGNQ,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFP,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGMC,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGUC,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFV,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFW,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGMW,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFX,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGUG,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGUF,MAR,AC738,DOM,HLP-MES-HLP,HLP-MES
PKGFF,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFH,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFS,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGMD,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGNG,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFI,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGMI,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFG,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFQ,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGNQ,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFP,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGMC,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGUC,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFV,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFW,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGMW,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFX,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGUG,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGUF,MAR,AC738,DOM,HLP-PDG-HLP,HLP-PDG
PKGFF,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFH,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFS,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGMD,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGNG,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFI,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGMI,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFG,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFQ,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGNQ,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFP,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGMC,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGUC,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFV,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFW,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGMW,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFX,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGUG,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGUF,MAR,AC738,DOM,HLP-MES-HLP,MES-HLP
PKGFV,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFF,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFH,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFS,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGMD,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGNG,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFI,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGMI,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFG,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFQ,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGNQ,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFP,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGMC,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGUC,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFW,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGMW,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGFX,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGUG,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGUF,MAR,AC738,DOM,HLP-SUB-HLP,SUB-HLP
PKGMD,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGMU,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGMV,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNC,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNE,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNF,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNH,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNQ,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNR,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGMC,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGFV,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGNN,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGMW,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGFX,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGUF,MAR,AC738,DOM,UPG-TTE-UPG,UPG-TTE
PKGMV,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGNG,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGMI,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGFG,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGUA,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGFR,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGNM,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGUG,MAR,AC738,DOM,DPS-BPN-DPS,BPN-DPS
PKGFF,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGMD,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGMU,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGMV,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNC,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNE,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNF,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNG,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGFQ,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNH,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNQ,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNR,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGMC,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGFV,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGNN,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGMW,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGFX,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGUF,MAR,AC738,DOM,BPN-UPG-BPN,BPN-UPG
PKGFF,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGMD,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGMU,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGMV,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNC,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNE,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNF,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNG,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGFQ,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNH,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNQ,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNR,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGMC,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGFV,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGNN,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGMW,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGFX,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGUF,MAR,AC738,DOM,BPN-UPG-BPN,UPG-BPN
PKGMV,MAR,AC738,DOM,DPS-BPN-DPS,DPS-BPN
PKGNG,MAR,AC738,DOM,DPS-BPN-DPS,DPS-BPN
PKGMI,MAR,AC738,DOM,DPS-BPN-DPS,DPS-BPN
